"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard.scientificName record1Value","[0] StringAttributeComparatorJaccard.scientificName record2Value","[0] StringAttributeComparatorJaccard.scientificName record1PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName record2PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName similarity","[0] StringAttributeComparatorJaccard.scientificName postproccesedSimilarity","[1] StringAttributeComparatorLevenshtein.scientificName record1Value","[1] StringAttributeComparatorLevenshtein.scientificName record2Value","[1] StringAttributeComparatorLevenshtein.scientificName record1PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName record2PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName similarity","[1] StringAttributeComparatorLevenshtein.scientificName postproccesedSimilarity","[2] StringAttributeComparatorEqual.Category record1Value","[2] StringAttributeComparatorEqual.Category record2Value","[2] StringAttributeComparatorEqual.Category record1PreprocessedValue","[2] StringAttributeComparatorEqual.Category record2PreprocessedValue","[2] StringAttributeComparatorEqual.Category similarity","[2] StringAttributeComparatorEqual.Category postproccesedSimilarity","[3] StringListAttributeComparatorLevenshtein.commonNames record1Value","[3] StringListAttributeComparatorLevenshtein.commonNames record2Value","[3] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.commonNames similarity","[3] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record1Value","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record2Value","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record1PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record2PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.commonNames similarity","[4] StringListAttributeAsWholeComparatorJaccard.commonNames postproccesedSimilarity","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record1Value","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record2Value","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record1PreprocessedValue","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record2PreprocessedValue","[5] StringListAttributeAsWholeComparatorJaccard.regionNames similarity","[5] StringListAttributeAsWholeComparatorJaccard.regionNames postproccesedSimilarity"
"WekaMatchingRule","BIO20562","ES334",,"0","heterotheca grandiflora","nothocestrum breviflorum","heterotheca grandiflora","nothocestrum breviflorum","0.0","0.0","heterotheca grandiflora","nothocestrum breviflorum","heterotheca grandiflora","nothocestrum breviflorum","0.29166666666666663","0.29166666666666663","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[telegraph weed, telegraphweed, telegraph plant]","[ aiea]","[telegraph weed, telegraphweed, telegraph plant]","[ aiea]","0.15384615384615385","0.15384615384615385","telegraph weed telegraphweed telegraph plant"," aiea","telegraph weed telegraphweed telegraph plant"," aiea","0.0","0.0","pacific southwest southwest pacific","pacific","pacific southwest southwest pacific","pacific","0.5","0.5"
"WekaMatchingRule","BIO15726","ES1034","0.0",,"epilobium glaberrimum ssp. glaberrimum","epicrates inornatus","epilobium glaberrimum ssp. glaberrimum","epicrates inornatus","0.0","0.0","epilobium glaberrimum ssp. glaberrimum","epicrates inornatus","epilobium glaberrimum ssp. glaberrimum","epicrates inornatus","0.23684210526315785","0.23684210526315785","Vascular Plant","Reptile","Vascular Plant","Reptile","0.0","0.0","[smooth willowweed, glaucus willowherb, glaucus willow herb, smooth willow herb]","[puerto rican boa]","[smooth willowweed, glaucus willowherb, glaucus willow herb, smooth willow herb]","[puerto rican boa]","0.2222222222222222","0.2222222222222222","smooth willowweed glaucus willowherb glaucus willow herb smooth willow herb","puerto rican boa","smooth willowweed glaucus willowherb glaucus willow herb smooth willow herb","puerto rican boa","0.0","0.0","pacific southwest pacific","southeast","pacific southwest pacific","southeast","0.0","0.0"
"WekaMatchingRule","BIO29446","ES876","0.0",,"notropis buccatus","nototrichium humile","notropis buccatus","nototrichium humile","0.0","0.0","notropis buccatus","nototrichium humile","notropis buccatus","nototrichium humile","0.26315789473684215","0.26315789473684215","Fish","Vascular Plant","Fish","Vascular Plant","0.0","0.0","[silverjaw minnow]","[kulu i]","[silverjaw minnow]","[kulu i]","0.1875","0.1875","silverjaw minnow","kulu i","silverjaw minnow","kulu i","0.0","0.0","southeast","pacific","southeast","pacific","0.0","0.0"
"WekaMatchingRule","BIO14474","ES1219","0.92","1","drosophila digressa","drosophila digressa","drosophila digressa","drosophila digressa","1.0","1.0","drosophila digressa","drosophila digressa","drosophila digressa","drosophila digressa","1.0","1.0","Insect","Insect","Insect","Insect","1.0","1.0","[pomace fly]","[hawaiian picture wing fly]","[pomace fly]","[hawaiian picture wing fly]","0.28","0.28","pomace fly","hawaiian picture wing fly","pomace fly","hawaiian picture wing fly","0.2","0.2","pacific","pacific","pacific","pacific","1.0","1.0"
"WekaMatchingRule","BIO15729","ES1034","0.0",,"epilobium glandulosum","epicrates inornatus","epilobium glandulosum","epicrates inornatus","0.0","0.0","epilobium glandulosum","epicrates inornatus","epilobium glandulosum","epicrates inornatus","0.2857142857142857","0.2857142857142857","Vascular Plant","Reptile","Vascular Plant","Reptile","0.0","0.0","[glandular willowherb, glandular willow herb]","[puerto rican boa]","[glandular willowherb, glandular willow herb]","[puerto rican boa]","0.1428571428571429","0.1428571428571429","glandular willowherb glandular willow herb","puerto rican boa","glandular willowherb glandular willow herb","puerto rican boa","0.0","0.0","pacific southwest pacific midwest mountain prairie","southeast","pacific southwest pacific midwest mountain prairie","southeast","0.0","0.0"
"WekaMatchingRule","BIO03179","ES907","0.0",,"arcynopteryx watertoni","arctostaphylos myrtifolia","arcynopteryx watertoni","arctostaphylos myrtifolia","0.0","0.0","arcynopteryx watertoni","arctostaphylos myrtifolia","arcynopteryx watertoni","arctostaphylos myrtifolia","0.36","0.36","Insect","Vascular Plant","Insect","Vascular Plant","0.0","0.0","[none]","[ione manzanita]","[none]","[ione manzanita]","0.2142857142857143","0.2142857142857143","none","ione manzanita","none","ione manzanita","0.0","0.0","mountain prairie","pacific southwest","mountain prairie","pacific southwest","0.0","0.0"
"WekaMatchingRule","BIO34298","ES1047","0.0",,"plebejus lupini monticola","pleurobema taitianum","plebejus lupini monticola","pleurobema taitianum","0.0","0.0","plebejus lupini monticola","pleurobema taitianum","plebejus lupini monticola","pleurobema taitianum","0.28","0.28","Insect","Invertebrate","Insect","Invertebrate","0.0","0.0","[none]","[heavy pigtoe]","[none]","[heavy pigtoe]","0.08333333333333337","0.08333333333333337","none","heavy pigtoe","none","heavy pigtoe","0.0","0.0","pacific southwest","southeast","pacific southwest","southeast","0.0","0.0"
"WekaMatchingRule","BIO44168","ES1078","0.0",,"trillium luteum","trimerotropis infantilis","trillium luteum","trimerotropis infantilis","0.0","0.0","trillium luteum","trimerotropis infantilis","trillium luteum","trimerotropis infantilis","0.20833333333333337","0.20833333333333337","Vascular Plant","Insect","Vascular Plant","Insect","0.0","0.0","[yellow trillium]","[zayante band winged grasshopper]","[yellow trillium]","[zayante band winged grasshopper]","0.16129032258064513","0.16129032258064513","yellow trillium","zayante band winged grasshopper","yellow trillium","zayante band winged grasshopper","0.0","0.0","southeast","pacific southwest","southeast","pacific southwest","0.0","0.0"
"WekaMatchingRule","BIO32695","ES425","0.6",,"phacelia frigida ssp. frigida","phacelia argillacea","phacelia frigida ssp. frigida","phacelia argillacea","0.25","0.25","phacelia frigida ssp. frigida","phacelia argillacea","phacelia frigida ssp. frigida","phacelia argillacea","0.4482758620689655","0.4482758620689655","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[cold phacelia]","[clay phacelia]","[cold phacelia]","[clay phacelia]","0.7692307692307692","0.7692307692307692","cold phacelia","clay phacelia","cold phacelia","clay phacelia","0.3333333333333333","0.3333333333333333","pacific","mountain prairie","pacific","mountain prairie","0.0","0.0"
"WekaMatchingRule","BIO36681","ES1495","0.0",,"pyrisitia lisa","pyrgulopsis ogmorhaphe","pyrisitia lisa","pyrgulopsis ogmorhaphe","0.0","0.0","pyrisitia lisa","pyrgulopsis ogmorhaphe","pyrisitia lisa","pyrgulopsis ogmorhaphe","0.2727272727272727","0.2727272727272727","Insect","Slug/Snail","Insect","Slug/Snail","0.0","0.0","[little yellow]","[royal marstonia (snail)]","[little yellow]","[royal marstonia (snail)]","0.13043478260869568","0.13043478260869568","little yellow","royal marstonia (snail)","little yellow","royal marstonia (snail)","0.0","0.0","northeast","southeast","northeast","southeast","0.0","0.0"
"WekaMatchingRule","BIO33421","ES147","0.0",,"phyllotopsis nidulans","phyllostegia haliakalae","phyllotopsis nidulans","phyllostegia haliakalae","0.0","0.0","phyllotopsis nidulans","phyllostegia haliakalae","phyllotopsis nidulans","phyllostegia haliakalae","0.4347826086956522","0.4347826086956522","Fungi","Vascular Plant","Fungi","Vascular Plant","0.0","0.0","[none]","[no common name]","[none]","[no common name]","0.2857142857142857","0.2857142857142857","none","no common name","none","no common name","0.0","0.0","mountain prairie northeast southeast alaska","pacific","mountain prairie northeast southeast alaska","pacific","0.0","0.0"
"WekaMatchingRule","BIO04530","ES579",,"0","atractides","yermo xanthocephalus","atractides","yermo xanthocephalus","0.0","0.0","atractides","yermo xanthocephalus","atractides","yermo xanthocephalus","0.25","0.25","Spider/Scorpion","Vascular Plant","Spider/Scorpion","Vascular Plant","0.0","0.0","[none]","[desert yellowhead]","[none]","[desert yellowhead]","0.11764705882352944","0.11764705882352944","none","desert yellowhead","none","desert yellowhead","0.0","0.0","pacific southwest southeast","mountain prairie","pacific southwest southeast","mountain prairie","0.0","0.0"
"WekaMatchingRule","BIO38725","ES843","0.0",,"sander vitreus","santalum involutum","sander vitreus","santalum involutum","0.0","0.0","sander vitreus","santalum involutum","sander vitreus","santalum involutum","0.33333333333333337","0.33333333333333337","Fish","Vascular Plant","Fish","Vascular Plant","0.0","0.0","[walleye]","[no common name]","[walleye]","[no common name]","0.0714285714285714","0.0714285714285714","walleye","no common name","walleye","no common name","0.0","0.0","southwest southeast midwest mountain prairie","pacific","southwest southeast midwest mountain prairie","pacific","0.0","0.0"
"WekaMatchingRule","BIO14415","ES1287","0.0",,"dromaeolus perkinsi","drosophila aglaia","dromaeolus perkinsi","drosophila aglaia","0.0","0.0","dromaeolus perkinsi","drosophila aglaia","dromaeolus perkinsi","drosophila aglaia","0.26315789473684215","0.26315789473684215","Insect","Insect","Insect","Insect","1.0","1.0","[none]","[hawaiian picture wing fly]","[none]","[hawaiian picture wing fly]","0.07999999999999996","0.07999999999999996","none","hawaiian picture wing fly","none","hawaiian picture wing fly","0.0","0.0","pacific","pacific","pacific","pacific","1.0","1.0"
"WekaMatchingRule","BIO32416","ES1632","0.0",,"perityle megalocephala var. megalocephala","percina pantherina","perityle megalocephala var. megalocephala","percina pantherina","0.0","0.0","perityle megalocephala var. megalocephala","percina pantherina","perityle megalocephala var. megalocephala","percina pantherina","0.2195121951219512","0.2195121951219512","Vascular Plant","Fish","Vascular Plant","Fish","0.0","0.0","[limestone rockdaisy, nevada rockdaisy]","[leopard darter]","[limestone rockdaisy, nevada rockdaisy]","[leopard darter]","0.26315789473684215","0.26315789473684215","limestone rockdaisy nevada rockdaisy","leopard darter","limestone rockdaisy nevada rockdaisy","leopard darter","0.0","0.0","pacific southwest","southwest","pacific southwest","southwest","0.5","0.5"
"WekaMatchingRule","BIO39211","ES192","0.0",,"schefflera arboricola","schiedea jacobii","schefflera arboricola","schiedea jacobii","0.0","0.0","schefflera arboricola","schiedea jacobii","schefflera arboricola","schiedea jacobii","0.38095238095238093","0.38095238095238093","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[dwarf umbrella tree]","[no common name]","[dwarf umbrella tree]","[no common name]","0.1578947368421053","0.1578947368421053","dwarf umbrella tree","no common name","dwarf umbrella tree","no common name","0.0","0.0","pacific","pacific","pacific","pacific","1.0","1.0"
"WekaMatchingRule","BIO04154","ES857","0.36",,"astragalus barrii","astragalus robbinsii var. jesupi","astragalus barrii","astragalus robbinsii var. jesupi","0.2","0.2","astragalus barrii","astragalus robbinsii var. jesupi","astragalus barrii","astragalus robbinsii var. jesupi","0.46875","0.46875","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[barr s milkvetch]","[jesup s milk vetch]","[barr s milkvetch]","[jesup s milk vetch]","0.6666666666666667","0.6666666666666667","barr s milkvetch","jesup s milk vetch","barr s milkvetch","jesup s milk vetch","0.16666666666666666","0.16666666666666666","mountain prairie","northeast","mountain prairie","northeast","0.0","0.0"
"WekaMatchingRule","BIO26718","ES553","0.0",,"melampodium longicorne","melicope reflexa","melampodium longicorne","melicope reflexa","0.0","0.0","melampodium longicorne","melicope reflexa","melampodium longicorne","melicope reflexa","0.2272727272727273","0.2272727272727273","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[arizona blackfoot]","[alani]","[arizona blackfoot]","[alani]","0.17647058823529416","0.17647058823529416","arizona blackfoot","alani","arizona blackfoot","alani","0.0","0.0","southwest","pacific","southwest","pacific","0.0","0.0"
"WekaMatchingRule","BIO10940","ES1478","0.0",,"collomia tinctoria","colinus virginianus ridgwayi","collomia tinctoria","colinus virginianus ridgwayi","0.0","0.0","collomia tinctoria","colinus virginianus ridgwayi","collomia tinctoria","colinus virginianus ridgwayi","0.3214285714285714","0.3214285714285714","Vascular Plant","Bird","Vascular Plant","Bird","0.0","0.0","[yellow staining collomia, yellowstain collomia, yellow staining collomia, staining collomia]","[masked bobwhite (quail)]","[yellow staining collomia, yellowstain collomia, yellow staining collomia, staining collomia]","[masked bobwhite (quail)]","0.125","0.125","yellow staining collomia yellowstain collomia yellow staining collomia staining collomia","masked bobwhite (quail)","yellow staining collomia yellowstain collomia yellow staining collomia staining collomia","masked bobwhite (quail)","0.0","0.0","pacific southwest pacific mountain prairie","southwest","pacific southwest pacific mountain prairie","southwest","0.25","0.25"
"WekaMatchingRule","BIO43228","ES85","0.07",,"thelypodium vermicularis","thelypodium howellii ssp. spectabilis","thelypodium vermicularis","thelypodium howellii ssp. spectabilis","0.2","0.2","thelypodium vermicularis","thelypodium howellii ssp. spectabilis","thelypodium vermicularis","thelypodium howellii ssp. spectabilis","0.45945945945945943","0.45945945945945943","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[none]","[howell  s spectacular thelypody]","[none]","[howell  s spectacular thelypody]","0.06451612903225812","0.06451612903225812","none","howell  s spectacular thelypody","none","howell  s spectacular thelypody","0.0","0.0","pacific southwest","pacific","pacific southwest","pacific","0.5","0.5"
"WekaMatchingRule","BIO34992","ES757","0.18","0","polygonum incanum","polygonum hickmanii","polygonum incanum","polygonum hickmanii","0.3333333333333333","0.3333333333333333","polygonum incanum","polygonum hickmanii","polygonum incanum","polygonum hickmanii","0.6842105263157895","0.6842105263157895","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[american bistort]","[scotts valley polygonum]","[american bistort]","[scotts valley polygonum]","0.13043478260869568","0.13043478260869568","american bistort","scotts valley polygonum","american bistort","scotts valley polygonum","0.0","0.0","pacific","pacific southwest","pacific","pacific southwest","0.5","0.5"
"WekaMatchingRule","BIO26806","ES899","0.0",,"melanoplus bivittatus","melicope quadrangularis","melanoplus bivittatus","melicope quadrangularis","0.0","0.0","melanoplus bivittatus","melicope quadrangularis","melanoplus bivittatus","melicope quadrangularis","0.34782608695652173","0.34782608695652173","Insect","Vascular Plant","Insect","Vascular Plant","0.0","0.0","[two striped grasshopper, twostriped grasshopper]","[alani]","[two striped grasshopper, twostriped grasshopper]","[alani]","0.045454545454545414","0.045454545454545414","two striped grasshopper twostriped grasshopper","alani","two striped grasshopper twostriped grasshopper","alani","0.0","0.0","southeast pacific mountain prairie","pacific","southeast pacific mountain prairie","pacific","0.25","0.25"
"WekaMatchingRule","BIO07481","ES1299","0.0",,"carex atrosquama ssp. atrosquama","caretta caretta","carex atrosquama ssp. atrosquama","caretta caretta","0.0","0.0","carex atrosquama ssp. atrosquama","caretta caretta","carex atrosquama ssp. atrosquama","caretta caretta","0.3125","0.3125","Vascular Plant","Reptile","Vascular Plant","Reptile","0.0","0.0","[none]","[loggerhead sea turtle]","[none]","[loggerhead sea turtle]","0.09523809523809523","0.09523809523809523","none","loggerhead sea turtle","none","loggerhead sea turtle","0.0","0.0","alaska","southeast","alaska","southeast","0.0","0.0"
"WekaMatchingRule","BIO03973","ES737","0.0",,"aster alpinus","astelia waialealae","aster alpinus","astelia waialealae","0.0","0.0","aster alpinus","astelia waialealae","aster alpinus","astelia waialealae","0.38888888888888884","0.38888888888888884","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[none]","[pa iniu]","[none]","[pa iniu]","0.1428571428571429","0.1428571428571429","none","pa iniu","none","pa iniu","0.0","0.0","alaska","pacific","alaska","pacific","0.0","0.0"
"WekaMatchingRule","BIO38726","ES843","0.0",,"sanfilippodytes","santalum involutum","sanfilippodytes","santalum involutum","0.0","0.0","sanfilippodytes","santalum involutum","sanfilippodytes","santalum involutum","0.38888888888888884","0.38888888888888884","Insect","Vascular Plant","Insect","Vascular Plant","0.0","0.0","[none]","[no common name]","[none]","[no common name]","0.2857142857142857","0.2857142857142857","none","no common name","none","no common name","0.0","0.0","pacific southwest","pacific","pacific southwest","pacific","0.5","0.5"
"WekaMatchingRule","BIO10519","ES53","0.0",,"cleomella palmeriana var. palmeriana","clematis socialis","cleomella palmeriana var. palmeriana","clematis socialis","0.0","0.0","cleomella palmeriana var. palmeriana","clematis socialis","cleomella palmeriana var. palmeriana","clematis socialis","0.2777777777777778","0.2777777777777778","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[palmer s stinkweed]","[alabama leather flower]","[palmer s stinkweed]","[alabama leather flower]","0.18181818181818177","0.18181818181818177","palmer s stinkweed","alabama leather flower","palmer s stinkweed","alabama leather flower","0.0","0.0","mountain prairie","southeast","mountain prairie","southeast","0.0","0.0"
