"RecordIDS","AverageConsistency","scientificName-Consistency","scientificName-Values","category-Consistency","category-Values","listingStatuses-Consistency","listingStatuses-Values","commonNames-Consistency","commonNames-Values","regionnames-Consistency","regionnames-Values","regions-Consistency","regions-Values"
"BIO40838+http://www.wikidata.org/entity/q1769712","0.6666666666666666","1.0","{sorex fumeus|sorex fumeus}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","0.0","{[smoky shrew, northern smoky shrew, smokey shrew]|[smoky shrew]}","1.0","{[northeast, midwest, southeast]}","1.0","{[5, 3, 4]}"
"BIO18968+http://www.wikidata.org/entity/q913350","0.6666666666666666","1.0","{glaucomys volans|glaucomys volans}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","0.0","{[southern flying squirrel]|[mexican flying squirrel, southern flying squirrel, glaucomys volans]}","1.0","{[northeast, southeast, midwest]}","1.0","{[5, 4, 3]}"
"BIO19545+http://www.wikidata.org/entity/q1663542","0.8333333333333334","1.0","{gymnopus dryophilus|gymnopus dryophilus}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[gymnopus dryophilus]}","1.0","{[northeast, pacific]}","1.0","{[5, 1]}"
"BIO14026+ES1536+http://www.wikidata.org/entity/q1770172","0.611111111111111","0.6666666666666666","{dipodomys heermanni|dipodomys heermanni morroensis|dipodomys heermanni}","1.0","{Mammal|Mammal|Mammal}","0.0","{[none]|[endangered]|[least concern]}","0.0","{[heermann s kangaroo rat]|[morro bay kangaroo rat]|[morro bay kangaroo rat, heermanns kangaroo rat, morro bay kangaroo rat, heermann’s kangaroo rat, heermanns kangaroo rat]}","1.0","{[pacific southwest]|[pacific southwest]}","1.0","{[8]|[8]}"
"BIO45550+http://www.wikidata.org/entity/q382929","0.8333333333333334","1.0","{wilsonia citrina|wilsonia citrina}","1.0","{Bird|Bird}","1.0","{[none]}","0.0","{[hooded warbler]|[hooded warbler, wilsonia citrina]}","1.0","{[northeast, mountain prairie, pacific southwest, southwest, southeast, midwest]}","1.0","{[5, 6, 8, 2, 4, 3]}"
"BIO32869+http://www.wikidata.org/entity/q926664","1.0","1.0","{phalacrocorax urile|phalacrocorax urile}","1.0","{Bird|Bird}","1.0","{[none]}","1.0","{[red faced cormorant]|[red faced cormorant]}","1.0","{[alaska]}","1.0","{[7]}"
"BIO05578+http://www.wikidata.org/entity/q2088072","0.6666666666666666","1.0","{bombus rufocinctus|bombus rufocinctus}","1.0","{Insect|Insect}","0.0","{[none]|[least concern]}","0.0","{[red belted bumble bee]|[red belted bumble bee, bombus rufocinctus]}","1.0","{[pacific, mountain prairie]}","1.0","{[1, 6]}"
"BIO27728+http://www.wikidata.org/entity/q1268784","0.6666666666666666","1.0","{mitrephanes phaeocercus|mitrephanes phaeocercus}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","0.0","{[tufted flycatcher]|[northern tufted flycatcher, tufted flycatcher]}","1.0","{[southwest]}","1.0","{[2]}"
"BIO09235+http://www.wikidata.org/entity/q2182297","0.6666666666666666","1.0","{cheilopogon exsiliens|cheilopogon exsiliens}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[bandwing flyingfish]|[bandwing flyingfish, cheilopogon exsiliens]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO42659+http://www.wikidata.org/entity/q1059092","0.8333333333333334","1.0","{talavera minuta|talavera minuta}","1.0","{Spider/Scorpion|Spider/Scorpion}","1.0","{[none]}","0.0","{[jumping spider]|[talavera minuta]}","1.0","{[mountain prairie]}","1.0","{[6]}"
"BIO06339+http://www.wikidata.org/entity/q341668","0.8333333333333334","1.0","{buglossoides arvensis|buglossoides arvensis}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[none]}","0.0","{[corn gromwell, field gromwell, corn gromwell]|[corn gromwell, buglossoides arvensis]}","1.0","{[northeast, southeast, mountain prairie]}","1.0","{[5, 4, 6]}"
"BIO32912+http://www.wikidata.org/entity/q1497630","0.8333333333333334","1.0","{phascum cuspidatum|phascum cuspidatum}","1.0","{Nonvascular Plant|Nonvascular Plant}","1.0","{[none]}","0.0","{[toothed phascum moss]|[toothed phascum moss, cuspidate earth moss]}","1.0","{[mountain prairie]}","1.0","{[6]}"
"BIO36334+http://www.wikidata.org/entity/q1262679","0.8333333333333334","1.0","{pterodroma inexpectata|pterodroma inexpectata}","1.0","{Bird|Bird}","0.0","{[none]|[near threatened]}","1.0","{[mottled petrel]|[mottled petrel]}","1.0","{[pacific southwest, pacific, alaska]}","1.0","{[8, 1, 7]}"
"BIO38293+http://www.wikidata.org/entity/q881986","0.8333333333333334","1.0","{russula raoultii|russula raoultii}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[russula raoultii]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO44504+http://www.wikidata.org/entity/q1263386","0.8333333333333334","1.0","{tyrannus crassirostris|tyrannus crassirostris}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","1.0","{[thick billed kingbird]|[thick billed kingbird]}","1.0","{[southwest]}","1.0","{[2]}"
"BIO21960+http://www.wikidata.org/entity/q836957","0.6666666666666666","1.0","{ictalurus punctatus|ictalurus punctatus}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[channel catfish, graceful catfish]|[channel catfish]}","1.0","{[southwest, southeast, midwest, mountain prairie]}","1.0","{[2, 4, 3, 6]}"
"BIO23960+http://www.wikidata.org/entity/q300967","0.8333333333333334","1.0","{lepiota clypeolaria|lepiota clypeolaria}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[lepiota clypeolaria]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO02444+http://www.wikidata.org/entity/q1846609","0.8333333333333334","1.0","{anthicus cervinus|anthicus cervinus}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[anthicus cervinus]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO30740+http://www.wikidata.org/entity/q1049481","1.0","1.0","{ostrinia nubilalis|ostrinia nubilalis}","1.0","{Insect|Insect}","1.0","{[none]}","1.0","{[european corn borer]|[european corn borer]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO09600+http://www.wikidata.org/entity/q882804","0.6666666666666666","1.0","{chromis cyanea|chromis cyanea}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[blue chromis]|[blue chromis, chromis cyanea]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO28869+http://www.wikidata.org/entity/q2064450","0.8333333333333334","1.0","{neophylax oligius|neophylax oligius}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[autumn sedge, neophylax oligius]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO06373+http://www.wikidata.org/entity/q595114","0.8333333333333334","1.0","{buteo albonotatus|buteo albonotatus}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","1.0","{[zone tailed hawk]|[zone tailed hawk]}","1.0","{[pacific southwest, southwest, mountain prairie]}","1.0","{[8, 2, 6]}"
"BIO13773+http://www.wikidata.org/entity/q2124458","0.8333333333333334","1.0","{dictyna tucsona|dictyna tucsona}","1.0","{Spider/Scorpion|Spider/Scorpion}","1.0","{[none]}","0.0","{[none]|[dictyna tucsona]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO08725+http://www.wikidata.org/entity/q1752834","0.8333333333333334","1.0","{ceratodon purpureus|ceratodon purpureus}","1.0","{Nonvascular Plant|Nonvascular Plant}","1.0","{[none]}","0.0","{[ceratodon moss, fire moss]|[ceratodon moss, ceratodon purpureus]}","1.0","{[northeast, mountain prairie, pacific southwest, pacific, alaska, southeast]}","1.0","{[5, 6, 8, 1, 7, 4]}"
"BIO28261+http://www.wikidata.org/entity/q1722247","0.8333333333333334","1.0","{myliobatis californica|myliobatis californica}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","1.0","{[bat ray]|[bat ray]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO44139+http://www.wikidata.org/entity/q1848109","0.6666666666666666","1.0","{triglops forficatus|triglops forficatus}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[scissortail sculpin]|[scissortail sculpin, triglops forficatus]}","1.0","{[alaska]}","1.0","{[7]}"
"BIO21842+http://www.wikidata.org/entity/q2074163","0.8333333333333334","1.0","{hyposoter exiguae|hyposoter exiguae}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[hyposoter exiguae]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO33386+http://www.wikidata.org/entity/q2153355","0.8333333333333334","1.0","{phyllodoce ferruginea|phyllodoce ferruginea}","1.0","{Invertebrate|Invertebrate}","1.0","{[none]}","0.0","{[none]|[phyllodoce ferruginea]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO19444+BIO19446+http://www.wikidata.org/entity/q2097649","0.8888888888888888","0.6666666666666666","{gumaga griseola|gumago griseola|gumaga griseola}","1.0","{Insect|Insect|Insect}","1.0","{[none]|[none]}","0.6666666666666666","{[none]|[none]|[gumaga griseola]}","1.0","{[pacific southwest]|[pacific southwest]}","1.0","{[8]|[8]}"
"BIO41096+BIO41098+http://www.wikidata.org/entity/q1791154","0.4444444444444444","0.6666666666666666","{sphaerophorous globosus|sphaerophorus globosus|sphaerophorus globosus}","1.0","{Fungi|Fungi|Fungi}","1.0","{[none]|[none]}","0.0","{[none]|[globe ball lichen]|[globe ball lichen, sphaerophorus globosus]}","0.0","{[pacific southwest]|[pacific southwest, pacific, alaska]}","0.0","{[8]|[8, 1, 7]}"
"BIO10613+http://www.wikidata.org/entity/q1402263","0.8333333333333334","1.0","{clitocybe dealbata|clitocybe dealbata}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[clitocybe dealbata]}","1.0","{[northeast, pacific]}","1.0","{[5, 1]}"
"BIO42701+http://www.wikidata.org/entity/q1761298","0.8333333333333334","1.0","{tamias quadrimaculatus|tamias quadrimaculatus}","1.0","{Mammal|Mammal}","1.0","{[none]}","0.0","{[long eared chipmunk]|[long eared chipmunk, tamias quadrimaculatus]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO28825+http://www.wikidata.org/entity/q2182110","0.8333333333333334","1.0","{neoechinorhynchus rutili|neoechinorhynchus rutili}","1.0","{Invertebrate|Invertebrate}","1.0","{[none]}","0.0","{[none]|[neoechinorhynchus rutili]}","1.0","{[pacific, mountain prairie]}","1.0","{[1, 6]}"
"BIO43126+ES1571+http://www.wikidata.org/entity/q1535303","0.611111111111111","0.6666666666666666","{thamnophis eques|thamnophis eques megalops|thamnophis eques}","1.0","{Reptile|Reptile|Reptile}","0.0","{[none]|[threatened]|[least concern]}","0.0","{[mexican garter snake]|[northern mexican gartersnake]|[mexican gartersnake, mexican garter snake, thamnophis eques]}","1.0","{[southwest]|[southwest]}","1.0","{[2]|[2]}"
"BIO19722+http://www.wikidata.org/entity/q372177","0.8333333333333334","1.0","{hagenius brevistylus|hagenius brevistylus}","1.0","{Insect|Insect}","0.0","{[none]|[least concern]}","1.0","{[dragonhunter]|[dragonhunter]}","1.0","{[southeast, midwest]}","1.0","{[4, 3]}"
"BIO18447+ES1567","0.5","0.0","{gambelia|gambelia silus}","1.0","{Reptile|Reptile}","0.0","{[none]|[endangered]}","0.0","{[leopard lizard]|[blunt nosed leopard lizard]}","1.0","{[pacific southwest]|[pacific southwest]}","1.0","{[8]|[8]}"
"BIO45995+http://www.wikidata.org/entity/q672514","0.8333333333333334","1.0","{zonitis bilineata|zonitis bilineata}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[zonitis bilineata]}","1.0","{[mountain prairie]}","1.0","{[6]}"
"BIO08834+http://www.wikidata.org/entity/q490294","0.6666666666666666","1.0","{certhia americana|certhia americana}","1.0","{Bird|Bird}","0.0","{[species of concern]|[least concern]}","0.0","{[brown creeper, creeper, eastern brown creeper]|[american treecreeper, brown creeper, american tree creeper]}","1.0","{[northeast, mountain prairie, pacific southwest, southwest, pacific, alaska, southeast, midwest]}","1.0","{[5, 6, 8, 2, 1, 7, 4, 3]}"
"BIO26416+http://www.wikidata.org/entity/q1572207","0.8333333333333334","1.0","{marasmius rotula|marasmius rotula}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[marasmius rotula]}","1.0","{[northeast, southeast]}","1.0","{[5, 4]}"
"BIO24175+ES1344+http://www.wikidata.org/entity/q302110","0.8333333333333334","1.0","{leptonycteris nivalis|leptonycteris nivalis|leptonycteris nivalis}","1.0","{Mammal|Mammal|Mammal}","1.0","{[endangered]|[endangered]|[endangered]}","0.0","{[mexican long nosed bat, big long nosed bat]|[mexican long nosed bat]|[mexican long nosed bat, greater long nosed bat, leptonycteris nivalis]}","1.0","{[southwest]|[southwest]}","1.0","{[2]|[2]}"
"BIO13277+http://www.wikidata.org/entity/q388218","0.8333333333333334","1.0","{deroceras laeve|deroceras laeve}","1.0","{Slug/Snail|Slug/Snail}","1.0","{[none]}","0.0","{[meadow slug]|[deroceras laeve]}","1.0","{[pacific southwest, southwest, mountain prairie, alaska]}","1.0","{[8, 2, 6, 7]}"
"BIO41148+http://www.wikidata.org/entity/q1312252","0.6666666666666666","0.0","{sphecodina abbotti|sphecodina abbottii}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[abbotts sphinx, sphecodina abbottii]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO31359+http://www.wikidata.org/entity/q942266","0.6666666666666666","1.0","{paralichthys californicus|paralichthys californicus}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[california halibut]|[fine flounder, california halibut]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO01276+http://www.wikidata.org/entity/q23400","0.8333333333333334","1.0","{allium sativum|allium sativum}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[none]}","0.0","{[cultivated garlic]|[cultivated garlic, allium sativum]}","1.0","{[southeast, midwest]}","1.0","{[4, 3]}"
"BIO36194+http://www.wikidata.org/entity/q1197925","0.8333333333333334","1.0","{psilotum nudum|psilotum nudum}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[none]}","0.0","{[moa, whisk fern]|[whisk fern, psilotum nudum]}","1.0","{[southwest, southeast, pacific]}","1.0","{[2, 4, 1]}"
"BIO12247+ES606","0.16666666666666666","0.0","{cupressus arizonica ssp. arizonica|cupressus goveniana ssp. goveniana}","1.0","{Vascular Plant|Vascular Plant}","0.0","{[none]|[threatened]}","0.0","{[arizona cypress]|[gowen cypress]}","0.0","{[southwest]|[pacific southwest]}","0.0","{[2]|[8]}"
"BIO20303+http://www.wikidata.org/entity/q600194","0.8333333333333334","1.0","{hemitremia flammea|hemitremia flammea}","1.0","{Fish|Fish}","0.0","{[species of concern]|[near threatened]}","1.0","{[flame chub]|[flame chub]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO27301+http://www.wikidata.org/entity/q1766679","0.8333333333333334","1.0","{micaria pulicaria|micaria pulicaria}","1.0","{Spider/Scorpion|Spider/Scorpion}","1.0","{[none]}","0.0","{[none]|[micaria pulicaria]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO19231+http://www.wikidata.org/entity/q1308150","0.8333333333333334","1.0","{gomphus parvidens|gomphus parvidens}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[piedmont clubtail]|[piedmont clubtail, gomphus parvidens]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO08833+http://www.wikidata.org/entity/q1315472","0.8333333333333334","1.0","{cerrena unicolor|cerrena unicolor}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[cerrena unicolor]}","1.0","{[northeast]}","1.0","{[5]}"
"BIO27466+http://www.wikidata.org/entity/q1095135","0.8333333333333334","1.0","{microtus ochrogaster|microtus ochrogaster}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","1.0","{[prairie vole]|[prairie vole]}","1.0","{[southeast, mountain prairie]}","1.0","{[4, 6]}"
"BIO35282+http://www.wikidata.org/entity/q2112139","0.8333333333333334","1.0","{porcellionides pruinosus|porcellionides pruinosus}","1.0","{Crab/Lobster/Shrimp|Crab/Lobster/Shrimp}","1.0","{[none]}","0.0","{[none]|[porcellionides pruinosus]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO30227+http://www.wikidata.org/entity/q847497","0.8333333333333334","1.0","{ophioglossum vulgatum|ophioglossum vulgatum}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[none]}","0.0","{[adder s tongue, common adder s tongue, southern adder s tongue, southern adderstongue]|[adders tongue, southern adderstongue, ophioglossum vulgatum]}","1.0","{[northeast, southeast, midwest]}","1.0","{[5, 4, 3]}"
"BIO28861+http://www.wikidata.org/entity/q1346388","0.8333333333333334","1.0","{neophasia menapia|neophasia menapia}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[pine white]|[pine white, neophasia menapia]}","1.0","{[pacific southwest, pacific, mountain prairie]}","1.0","{[8, 1, 6]}"
"BIO05960+http://www.wikidata.org/entity/q2053687","0.8333333333333334","1.0","{brevoortia patronus|brevoortia patronus}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","1.0","{[gulf menhaden]|[gulf menhaden]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO17430+http://www.wikidata.org/entity/q2109044","0.8333333333333334","1.0","{euryopis californica|euryopis californica}","1.0","{Spider/Scorpion|Spider/Scorpion}","1.0","{[none]}","0.0","{[none]|[euryopis californica]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO27368+http://www.wikidata.org/entity/q2113201","0.6666666666666666","1.0","{microgobius thalassinus|microgobius thalassinus}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[green goby]|[green goby, microgobius thalassinus]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO17305+http://www.wikidata.org/entity/q1314903","0.8333333333333334","1.0","{euphyia unangulata|euphyia unangulata}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[sharp angled carpet, euphyia unangulata]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO25794+http://www.wikidata.org/entity/q1099194","0.8333333333333334","1.0","{lycodapus psarostomatus|lycodapus psarostomatus}","1.0","{Fish|Fish}","1.0","{[none]}","0.0","{[specklemouth eelpout]|[lycodapus psarostomatus]}","1.0","{[alaska]}","1.0","{[7]}"
"BIO43001+http://www.wikidata.org/entity/q2136623","0.8333333333333334","1.0","{tetragnatha paludicola|tetragnatha paludicola}","1.0","{Spider/Scorpion|Spider/Scorpion}","1.0","{[none]}","0.0","{[none]|[tetragnatha paludicola]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO17583+http://www.wikidata.org/entity/q1106278","0.6666666666666666","1.0","{exoglossum maxillingua|exoglossum maxillingua}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[cutlips minnow]|[cutlip minnow, exoglossum maxillingua]}","1.0","{[northeast]}","1.0","{[5]}"
"BIO39608+http://www.wikidata.org/entity/q2091323","0.8333333333333334","1.0","{sebastes elongatus|sebastes elongatus}","1.0","{Fish|Fish}","1.0","{[none]}","0.0","{[greenstriped rockfish]|[sebastes elongatus]}","1.0","{[pacific southwest, alaska]}","1.0","{[8, 7]}"
"BIO29618+http://www.wikidata.org/entity/q1268697","1.0","1.0","{oceanodroma furcata|oceanodroma furcata}","1.0","{Bird|Bird}","1.0","{[none]}","1.0","{[fork tailed storm petrel]|[fork tailed storm petrel, fork tailed storm petrel]}","1.0","{[pacific southwest, pacific, alaska]}","1.0","{[8, 1, 7]}"
"BIO17042+http://www.wikidata.org/entity/q301967","0.6666666666666666","1.0","{eumops glaucinus|eumops glaucinus}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","0.0","{[wagner s mastiff bat, wagner s mastiff bat, wagner s bonneted bat]|[wagner’s bonneted bat, wagners bonneted bat, wagners bonneted bat]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO37039+http://www.wikidata.org/entity/q59316","0.6666666666666666","1.0","{rana cascadae|rana cascadae}","1.0","{Amphibian|Amphibian}","0.0","{[under review]|[near threatened]}","0.0","{[cascade frog, cascades frog]|[cascades frog]}","1.0","{[pacific southwest, pacific]}","1.0","{[8, 1]}"
