"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard record1Value","[0] StringAttributeComparatorJaccard record2Value","[0] StringAttributeComparatorJaccard record1PreprocessedValue","[0] StringAttributeComparatorJaccard record2PreprocessedValue","[0] StringAttributeComparatorJaccard similarity","[0] StringAttributeComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","ES1177","BIO30090","0.25",,"oncorhynchus clarkii seleniris","oncorhynchus aguabonita","oncorhynchus clarkii seleniris","oncorhynchus aguabonita","0.25","0.25"
"LinearCombinationMatchingRule","ES1211","BIO16266","0.25",,"erimystax cahni","erimystax x punctatus","erimystax cahni","erimystax x punctatus","0.25","0.25"
"LinearCombinationMatchingRule","ES1601","BIO21900","0.0",,"hypomesus transpacificus","hypsurus caryi","hypomesus transpacificus","hypsurus caryi","0.0","0.0"
"LinearCombinationMatchingRule","ES1398","BIO30779","0.5",,"ovis canadensis sierrae","ovis canadensis mexicana","ovis canadensis sierrae","ovis canadensis mexicana","0.5","0.5"
"LinearCombinationMatchingRule","ES1604","BIO17402","0.25",,"eurycea tonkawae","eurycea multiplicata griseogaster","eurycea tonkawae","eurycea multiplicata griseogaster","0.25","0.25"
"LinearCombinationMatchingRule","ES1302","BIO29444","0.3333333333333333",,"notropis mekistocholas","notropis boops","notropis mekistocholas","notropis boops","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1384","BIO32456","0.0",,"peromyscus polionotus allophrys","perognathus inornatus","peromyscus polionotus allophrys","perognathus inornatus","0.0","0.0"
"LinearCombinationMatchingRule","ES1582","BIO16809","0.3333333333333333",,"etheostoma trisella","etheostoma caeruleum","etheostoma trisella","etheostoma caeruleum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1384","BIO32455","0.0",,"peromyscus polionotus allophrys","perognathus hispidus","peromyscus polionotus allophrys","perognathus hispidus","0.0","0.0"
"LinearCombinationMatchingRule","ES1081","BIO29483","0.0",,"notropis oxyrhynchus","noturus nocturnus","notropis oxyrhynchus","noturus nocturnus","0.0","0.0"
"LinearCombinationMatchingRule","ES1648","BIO12695","0.3333333333333333",,"cyprinella caerulea","cyprinella spilopterus","cyprinella caerulea","cyprinella spilopterus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1292","BIO32478","0.25",,"peromyscus gossypinus allapaticola","peromyscus leucopus","peromyscus gossypinus allapaticola","peromyscus leucopus","0.25","0.25"
"LinearCombinationMatchingRule","ES1292","BIO32477","0.25",,"peromyscus gossypinus allapaticola","peromyscus keeni","peromyscus gossypinus allapaticola","peromyscus keeni","0.25","0.25"
"LinearCombinationMatchingRule","ES1231","BIO07120","0.0",,"campephilus principalis","camptorhynchus labradorius","campephilus principalis","camptorhynchus labradorius","0.0","0.0"
"LinearCombinationMatchingRule","ES1478","BIO11015","0.0",,"colinus virginianus ridgwayi","columba livia","colinus virginianus ridgwayi","columba livia","0.0","0.0"
"LinearCombinationMatchingRule","ES1478","BIO11014","0.0",,"colinus virginianus ridgwayi","columba fasciata","colinus virginianus ridgwayi","columba fasciata","0.0","0.0"
"LinearCombinationMatchingRule","ES1606","BIO29748","0.2",,"odocoileus virginianus leucurus","odocoileus hemionus columbianus","odocoileus virginianus leucurus","odocoileus hemionus columbianus","0.2","0.2"
"LinearCombinationMatchingRule","ES946","BIO38588","0.3333333333333333",,"salmo salar","salmo gairdnerii","salmo salar","salmo gairdnerii","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1302","BIO29479","0.0",,"notropis mekistocholas","noturus insignis","notropis mekistocholas","noturus insignis","0.0","0.0"
"LinearCombinationMatchingRule","ES1081","BIO29479","0.0",,"notropis oxyrhynchus","noturus insignis","notropis oxyrhynchus","noturus insignis","0.0","0.0"
"LinearCombinationMatchingRule","ES1267","BIO12700","0.25",,"cyprinodon nevadensis pectoralis","cyprinodon diabolis","cyprinodon nevadensis pectoralis","cyprinodon diabolis","0.25","0.25"
"LinearCombinationMatchingRule","ES940","BIO29021","0.25",,"nerodia clarkii taeniata","nerodia sipedon","nerodia clarkii taeniata","nerodia sipedon","0.25","0.25"
"LinearCombinationMatchingRule","ES1147","BIO32464","0.0",,"peromyscus polionotus phasma","perognathus stephensi","peromyscus polionotus phasma","perognathus stephensi","0.0","0.0"
"LinearCombinationMatchingRule","ES1147","BIO32463","0.0",,"peromyscus polionotus phasma","perognathus permix","peromyscus polionotus phasma","perognathus permix","0.0","0.0"
"LinearCombinationMatchingRule","ES1641","BIO17044","0.25",,"eumops floridanus","eumops perotis californicus","eumops floridanus","eumops perotis californicus","0.25","0.25"
"LinearCombinationMatchingRule","ES1081","BIO29471","0.0",,"notropis oxyrhynchus","noturus albater","notropis oxyrhynchus","noturus albater","0.0","0.0"
"LinearCombinationMatchingRule","ES1046","BIO14037","0.3333333333333333",,"dipodomys nitratoides nitratoides","dipodomys spectabilis","dipodomys nitratoides nitratoides","dipodomys spectabilis","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1428","BIO15162","0.3333333333333333",,"eleutherodactylus jasperi","eleutherodactylus planirostris","eleutherodactylus jasperi","eleutherodactylus planirostris","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1127","BIO20451","0.0",,"hesperia leonardus montana","hesperoperla pacifica","hesperia leonardus montana","hesperoperla pacifica","0.0","0.0"
"LinearCombinationMatchingRule","ES1487","BIO17307","0.0",,"euphydryas editha bayensis","euphylidorea lutea","euphydryas editha bayensis","euphylidorea lutea","0.0","0.0"
"LinearCombinationMatchingRule","ES1247","BIO30106","0.25",,"oncorhynchus gilae","oncorhynchus mykiss gilberti","oncorhynchus gilae","oncorhynchus mykiss gilberti","0.25","0.25"
"LinearCombinationMatchingRule","ES1560","BIO37388","0.25",,"rhinichthys osculus oligoporus","rhinichthys atratulus","rhinichthys osculus oligoporus","rhinichthys atratulus","0.25","0.25"
"LinearCombinationMatchingRule","ES1060","BIO11874","0.0",,"crocodylus acutus","crotalus lepidus lepidus","crocodylus acutus","crotalus lepidus lepidus","0.0","0.0"
"LinearCombinationMatchingRule","ES1127","BIO20450","0.0",,"hesperia leonardus montana","hesperoperla","hesperia leonardus montana","hesperoperla","0.0","0.0"
"LinearCombinationMatchingRule","ES1046","BIO14030","0.25",,"dipodomys nitratoides nitratoides","dipodomys microps occidentalis","dipodomys nitratoides nitratoides","dipodomys microps occidentalis","0.25","0.25"
"LinearCombinationMatchingRule","ES1302","BIO29483","0.0",,"notropis mekistocholas","noturus nocturnus","notropis mekistocholas","noturus nocturnus","0.0","0.0"
"LinearCombinationMatchingRule","ES1267","BIO12707","0.25",,"cyprinodon nevadensis pectoralis","cyprinodon variegatus","cyprinodon nevadensis pectoralis","cyprinodon variegatus","0.25","0.25"
"LinearCombinationMatchingRule","ES1267","BIO12708","0.0",,"cyprinodon nevadensis pectoralis","cyprinus carpio","cyprinodon nevadensis pectoralis","cyprinus carpio","0.0","0.0"
"LinearCombinationMatchingRule","ES1428","BIO15163","0.3333333333333333",,"eleutherodactylus jasperi","eleutherodactylus planirostris planirostris","eleutherodactylus jasperi","eleutherodactylus planirostris planirostris","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1302","BIO29468","0.3333333333333333",,"notropis mekistocholas","notropis telescopus","notropis mekistocholas","notropis telescopus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1191","BIO41842","0.3333333333333333",,"sterna dougallii dougallii","sterna antillarum","sterna dougallii dougallii","sterna antillarum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES940","BIO29017","0.25",,"nerodia clarkii taeniata","nerodia fasciata fasciata","nerodia clarkii taeniata","nerodia fasciata fasciata","0.25","0.25"
"LinearCombinationMatchingRule","ES1302","BIO29467","0.3333333333333333",,"notropis mekistocholas","notropis stramineus","notropis mekistocholas","notropis stramineus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1191","BIO41843","0.3333333333333333",,"sterna dougallii dougallii","sterna antillarum antillarum","sterna dougallii dougallii","sterna antillarum antillarum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1400","BIO25444","0.0",,"loxops caeruleirostris","loxia curvirostra minor","loxops caeruleirostris","loxia curvirostra minor","0.0","0.0"
"LinearCombinationMatchingRule","ES1147","BIO32476","0.2",,"peromyscus polionotus phasma","peromyscus gossypinus allapaticola","peromyscus polionotus phasma","peromyscus gossypinus allapaticola","0.2","0.2"
"LinearCombinationMatchingRule","ES1081","BIO29467","0.3333333333333333",,"notropis oxyrhynchus","notropis stramineus","notropis oxyrhynchus","notropis stramineus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1147","BIO32475","0.25",,"peromyscus polionotus phasma","peromyscus gossypinus","peromyscus polionotus phasma","peromyscus gossypinus","0.25","0.25"
"LinearCombinationMatchingRule","ES1059","BIO36053","0.0",,"pseudocopaeodes eunus obscurus","pseudohazis eglanterina","pseudocopaeodes eunus obscurus","pseudohazis eglanterina","0.0","0.0"
"LinearCombinationMatchingRule","ES1063","BIO19307","0.3333333333333333",,"graptemys flavimaculata","graptemys kohnii","graptemys flavimaculata","graptemys kohnii","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1479","BIO33925","0.25",,"pituophis ruthveni","pituophis melanoleucus deserticola","pituophis ruthveni","pituophis melanoleucus deserticola","0.25","0.25"
"LinearCombinationMatchingRule","ES1479","BIO33924","0.3333333333333333",,"pituophis ruthveni","pituophis melanoleucus","pituophis ruthveni","pituophis melanoleucus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1447","BIO05904","0.25",,"branta ( nesochen) sandvicensis","branta canadensis canadensis","branta ( nesochen) sandvicensis","branta canadensis canadensis","0.25","0.25"
"LinearCombinationMatchingRule","ES1046","BIO14025","0.3333333333333333",,"dipodomys nitratoides nitratoides","dipodomys elephantinus","dipodomys nitratoides nitratoides","dipodomys elephantinus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1060","BIO11886","0.0",,"crocodylus acutus","crotalus tigris","crocodylus acutus","crotalus tigris","0.0","0.0"
"LinearCombinationMatchingRule","ES1232","BIO25449","1.0",,"loxops ochraceus","loxops ochraceus","loxops ochraceus","loxops ochraceus","1.0","1.0"
"LinearCombinationMatchingRule","ES1302","BIO29472","0.0",,"notropis mekistocholas","noturus baileyi","notropis mekistocholas","noturus baileyi","0.0","0.0"
"LinearCombinationMatchingRule","ES1056","BIO37393","1.0",,"rhinichthys osculus nevadensis","rhinichthys osculus nevadensis","rhinichthys osculus nevadensis","rhinichthys osculus nevadensis","1.0","1.0"
"LinearCombinationMatchingRule","ES1302","BIO29471","0.0",,"notropis mekistocholas","noturus albater","notropis mekistocholas","noturus albater","0.0","0.0"
"LinearCombinationMatchingRule","ES1191","BIO41839","0.5",,"sterna dougallii dougallii","sterna","sterna dougallii dougallii","sterna","0.5","0.5"
"LinearCombinationMatchingRule","ES1232","BIO25441","0.0",,"loxops ochraceus","loxia curvirostra","loxops ochraceus","loxia curvirostra","0.0","0.0"
"LinearCombinationMatchingRule","ES1657","BIO41781","0.0",,"sterna antillarum browni","stercorarius","sterna antillarum browni","stercorarius","0.0","0.0"
"LinearCombinationMatchingRule","ES1560","BIO37392","0.6666666666666666",,"rhinichthys osculus oligoporus","rhinichthys osculus","rhinichthys osculus oligoporus","rhinichthys osculus","0.6666666666666666","0.6666666666666666"
"LinearCombinationMatchingRule","ES1560","BIO37393","0.5",,"rhinichthys osculus oligoporus","rhinichthys osculus nevadensis","rhinichthys osculus oligoporus","rhinichthys osculus nevadensis","0.5","0.5"
"LinearCombinationMatchingRule","ES1191","BIO41855","0.3333333333333333",,"sterna dougallii dougallii","sterna sandvicensis","sterna dougallii dougallii","sterna sandvicensis","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1147","BIO32447","0.0",,"peromyscus polionotus phasma","perognathus apache","peromyscus polionotus phasma","perognathus apache","0.0","0.0"
"LinearCombinationMatchingRule","ES1234","BIO18436","0.0",,"gallinula galeata sandvicensis","gallinago delicata","gallinula galeata sandvicensis","gallinago delicata","0.0","0.0"
"LinearCombinationMatchingRule","ES1444","BIO16836","0.3333333333333333",,"etheostoma susanae","etheostoma stigmaeum","etheostoma susanae","etheostoma stigmaeum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1444","BIO16835","0.3333333333333333",,"etheostoma susanae","etheostoma squamiceps","etheostoma susanae","etheostoma squamiceps","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1191","BIO41854","0.3333333333333333",,"sterna dougallii dougallii","sterna paradisaea","sterna dougallii dougallii","sterna paradisaea","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1354","BIO37040","0.3333333333333333",,"rana sevosa","rana cateesbeiana","rana sevosa","rana cateesbeiana","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1081","BIO29455","0.3333333333333333",,"notropis oxyrhynchus","notropis hudsonius","notropis oxyrhynchus","notropis hudsonius","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1148","BIO05598","0.0",,"bombus affinis","bomolocha edictalis","bombus affinis","bomolocha edictalis","0.0","0.0"
"LinearCombinationMatchingRule","ES1148","BIO05597","0.0",,"bombus affinis","bomolocha deceptalis","bombus affinis","bomolocha deceptalis","0.0","0.0"
"LinearCombinationMatchingRule","ES1370","BIO36510","0.25",,"puffinus auricularis newelli","puffinus tenuirostris","puffinus auricularis newelli","puffinus tenuirostris","0.25","0.25"
"LinearCombinationMatchingRule","ES1234","BIO18440","0.2",,"gallinula galeata sandvicensis","gallinula chloropus cachinnans","gallinula galeata sandvicensis","gallinula chloropus cachinnans","0.2","0.2"
"LinearCombinationMatchingRule","ES1354","BIO37036","0.3333333333333333",,"rana sevosa","rana berlandieri","rana sevosa","rana berlandieri","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1147","BIO32459","0.0",,"peromyscus polionotus phasma","perognathus nelsoni","peromyscus polionotus phasma","perognathus nelsoni","0.0","0.0"
"LinearCombinationMatchingRule","ES1081","BIO29443","0.3333333333333333",,"notropis oxyrhynchus","notropis baileyi","notropis oxyrhynchus","notropis baileyi","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1444","BIO16823","0.3333333333333333",,"etheostoma susanae","etheostoma nigrum","etheostoma susanae","etheostoma nigrum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1147","BIO32451","0.0",,"peromyscus polionotus phasma","perognathus flavus","peromyscus polionotus phasma","perognathus flavus","0.0","0.0"
"LinearCombinationMatchingRule","ES996","BIO09027","0.0",,"charadrius nivosus nivosus","chamaea fasciata","charadrius nivosus nivosus","chamaea fasciata","0.0","0.0"
"LinearCombinationMatchingRule","ES1147","BIO32452","0.0",,"peromyscus polionotus phasma","perognathus formosus","peromyscus polionotus phasma","perognathus formosus","0.0","0.0"
"LinearCombinationMatchingRule","ES1273","BIO28859","0.0",,"neonympha mitchellii mitchellii","neoperla clymene","neonympha mitchellii mitchellii","neoperla clymene","0.0","0.0"
"LinearCombinationMatchingRule","ES1073","BIO01603","0.3333333333333333",,"amblyopsis rosae","amblyopsis spelaea","amblyopsis rosae","amblyopsis spelaea","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1078","BIO44008","0.0",,"trimerotropis infantilis","tricorythodes explicatus","trimerotropis infantilis","tricorythodes explicatus","0.0","0.0"
"LinearCombinationMatchingRule","ES1473","BIO42691","0.0",,"tamiasciurus hudsonicus grahamensis","tamias amoenus amoenus","tamiasciurus hudsonicus grahamensis","tamias amoenus amoenus","0.0","0.0"
"LinearCombinationMatchingRule","ES1273","BIO28858","0.0",,"neonympha mitchellii mitchellii","neoperla","neonympha mitchellii mitchellii","neoperla","0.0","0.0"
